video_id,title,description,channel_id,channel_title,published_at,published_date,duration_iso,duration_seconds,duration_formatted,view_count,like_count,comment_count,category_id,default_language,default_audio_language,privacy_status,tags,tags_count,thumbnail_default,thumbnail_medium,thumbnail_high,video_url,embed_url,channel_description,channel_country,channel_thumbnail,channel_published_at,channel_custom_url,subscriber_count,total_video_count,channel_view_count
cjG0m9QUF34,The Delicious Potential of Rescuing Wasted Food | Jasmine Crowe-Houston | TED,"What if solving hunger isn't about growing more food but wasting less of it? Social entrepreneur Jasmine Crowe-Houston has made that idea her mission with Goodr, a platform that reroutes surplus food to people in need. In conversation with journalist and ""TED Radio Hour"" host Manoush Zomorodi, she shares how a viral moment led to a nationwide effort to fix the food waste problem. (Recorded at TEDNext 2024 on October 22, 2024)

Join us in person at a TED conference: https://tedtalks.social/events
Become a TED Member to support our mission: https://ted.com/membership
Subscribe to a TED newsletter: https://ted.com/newsletters

Follow TED! 
X: https://www.twitter.com/TEDTalks
Instagram: https://www.instagram.com/ted
Facebook: https://facebook.com/TED
LinkedIn: https://www.linkedin.com/company/ted-conferences
TikTok: https://www.tiktok.com/@tedtoks

The TED Talks channel features talks, performances and original series from the world's leading thinkers and doers. Subscribe to our channel fo",UCAuUUnT6oDeKwE6v1NGQxug,TED,2025-07-20 15:00:59+00:00,2025-07-20 15:00:59,PT13M53S,833,13:53,28204,709,31,22,en,en,,TEDTalk|TEDTalks|TED Talk|TED Talks|TED|food|business|society|technology|entrepreneur|future|poverty|humanity,13,https://i.ytimg.com/vi/cjG0m9QUF34/default.jpg,https://i.ytimg.com/vi/cjG0m9QUF34/mqdefault.jpg,https://i.ytimg.com/vi/cjG0m9QUF34/hqdefault.jpg,https://www.youtube.com/watch?v=cjG0m9QUF34,https://www.youtube.com/embed/cjG0m9QUF34,"The TED Talks channel features the best talks and performances from the TED Conference, where the world's leading thinkers and doers give the talk of their lives in 18 minutes (or less). Look for talks on Technology, Entertainment and Design -- plus science, business, global issues, the arts and more. You're welcome to link to or embed these videos, forward them to others and share these ideas with people you know.

TED's videos may be used for non-commercial purposes under a Creative Commons Li",US,https://yt3.ggpht.com/ytc/AIdro_koIFcCOrvh0KThLNOiazAIDu6hcs8bjkGNwe1f6A_OYm8=s800-c-k-c0x00ffffff-no-rj,2006-12-06T23:27:08Z,@ted,26600000,5265,2948861744
q5_PrTvNypY,How to Spot Fake AI Photos | Hany Farid | TED,"How do you know if that shocking photo in your feed is real, or just another AI fake? Digital forensics expert Hany Farid explains how he helps journalists, courts and governments find structural errors in AI-generated images, offering four practical tips everyday individuals can use when facing the internet’s war on reality. (Recorded at TED2025 on April 10, 2025)

Join us in person at a TED conference: https://tedtalks.social/events
Become a TED Member to support our mission: https://ted.com/membership
Subscribe to a TED newsletter: https://ted.com/newsletters

Follow TED! 
X: https://www.twitter.com/TEDTalks
Instagram: https://www.instagram.com/ted
Facebook: https://facebook.com/TED
LinkedIn: https://www.linkedin.com/company/ted-conferences
TikTok: https://www.tiktok.com/@tedtoks

The TED Talks channel features talks, performances and original series from the world's leading thinkers and doers. Subscribe to our channel for videos on Technology, Entertainment and Design — plus scienc",UCAuUUnT6oDeKwE6v1NGQxug,TED,2025-07-18 15:01:36+00:00,2025-07-18 15:01:36,PT12M32S,752,12:32,1016857,31159,2449,28,en,en,,TEDTalk|TEDTalks|TED Talk|TED Talks|TED|ai|technology|corruption|media|future|trust|photography,12,https://i.ytimg.com/vi/q5_PrTvNypY/default.jpg,https://i.ytimg.com/vi/q5_PrTvNypY/mqdefault.jpg,https://i.ytimg.com/vi/q5_PrTvNypY/hqdefault.jpg,https://www.youtube.com/watch?v=q5_PrTvNypY,https://www.youtube.com/embed/q5_PrTvNypY,"The TED Talks channel features the best talks and performances from the TED Conference, where the world's leading thinkers and doers give the talk of their lives in 18 minutes (or less). Look for talks on Technology, Entertainment and Design -- plus science, business, global issues, the arts and more. You're welcome to link to or embed these videos, forward them to others and share these ideas with people you know.

TED's videos may be used for non-commercial purposes under a Creative Commons Li",US,https://yt3.ggpht.com/ytc/AIdro_koIFcCOrvh0KThLNOiazAIDu6hcs8bjkGNwe1f6A_OYm8=s800-c-k-c0x00ffffff-no-rj,2006-12-06T23:27:08Z,@ted,26600000,5265,2948861744
7Xbm2F64_c0,The Fire-Breathing Dragon-Horse Sparking Wonder in a City near You | Frédette Lampre | TED,"How does a city change when its art doesn’t hang on museum walls but instead roams the streets? Artist Frédette Lampre of the production company La Machine shares how their towering, handcrafted mechanical creations transform urban spaces into living theaters, creating unforgettable experiences that reconnect people with their cities and each other. (Recorded at TED2025 on April 11, 2025)

Join us in person at a TED conference: https://tedtalks.social/events
Become a TED Member to support our mission: https://ted.com/membership
Subscribe to a TED newsletter: https://ted.com/newsletters

Follow TED! 
X: https://www.twitter.com/TEDTalks
Instagram: https://www.instagram.com/ted
Facebook: https://facebook.com/TED
LinkedIn: https://www.linkedin.com/company/ted-conferences
TikTok: https://www.tiktok.com/@tedtoks

The TED Talks channel features talks, performances and original series from the world's leading thinkers and doers. Subscribe to our channel for videos on Technology, Entertainment ",UCAuUUnT6oDeKwE6v1NGQxug,TED,2025-07-17 15:00:26+00:00,2025-07-17 15:00:26,PT11M42S,702,11:42,18660,449,26,22,en,en,,TEDTalk|TEDTalks|TED Talk|TED Talks|TED|culture|cities|creativity|art|humanity,10,https://i.ytimg.com/vi/7Xbm2F64_c0/default.jpg,https://i.ytimg.com/vi/7Xbm2F64_c0/mqdefault.jpg,https://i.ytimg.com/vi/7Xbm2F64_c0/hqdefault.jpg,https://www.youtube.com/watch?v=7Xbm2F64_c0,https://www.youtube.com/embed/7Xbm2F64_c0,"The TED Talks channel features the best talks and performances from the TED Conference, where the world's leading thinkers and doers give the talk of their lives in 18 minutes (or less). Look for talks on Technology, Entertainment and Design -- plus science, business, global issues, the arts and more. You're welcome to link to or embed these videos, forward them to others and share these ideas with people you know.

TED's videos may be used for non-commercial purposes under a Creative Commons Li",US,https://yt3.ggpht.com/ytc/AIdro_koIFcCOrvh0KThLNOiazAIDu6hcs8bjkGNwe1f6A_OYm8=s800-c-k-c0x00ffffff-no-rj,2006-12-06T23:27:08Z,@ted,26600000,5265,2948861744
dOtN6IQv3uw,Why Work Won’t Love You Back (and That’s OK) (w/ Sarah Jaffe) | How to Be a Better Human | TED,"""Sarah Jaffe is the author of Work Won’t Love You Back: How Devotion to Our Jobs Keep Us Exploited, Exhausted, and Alone. She and Chris discuss the emotional toll of modern work culture and the importance of community. They also dive into Sarah’s newest book, From the Ashes: Grief and Revolution in a World on Fire, and explore the idea that between pandemics, climate change, and economic inequality, many of us are feeling a huge (and often unacknowledged sense of grief. Sarah explains the concept of “disenfranchised grief” and how collective mourning can invite meaningful social connections.

Follow
Host: Chris Duffy (Instagram: @chrisiduffy | chrisduffycomedy.com)
Guest: Sarah Jaffe (Instagram: @sarahljaffe | Website: sarahljaffe.com/) 

Links
From the Ashes: Grief and Revolution in a World on Fire
Work Won’t Love You Back: How Devotion to Our Jobs Keep Us Exploited, Exhausted, and Alone"" 

This is an episode of TED's How to Be a Better Human podcast. Listen on your favorite podcast a",UCAuUUnT6oDeKwE6v1NGQxug,TED,2025-07-16 15:01:12+00:00,2025-07-16 15:01:12,PT35M52S,2152,35:52,20259,360,21,22,en,en,,TEDTalk|TEDTalks|TED Talk|TED Talks|TED,5,https://i.ytimg.com/vi/dOtN6IQv3uw/default.jpg,https://i.ytimg.com/vi/dOtN6IQv3uw/mqdefault.jpg,https://i.ytimg.com/vi/dOtN6IQv3uw/hqdefault.jpg,https://www.youtube.com/watch?v=dOtN6IQv3uw,https://www.youtube.com/embed/dOtN6IQv3uw,"The TED Talks channel features the best talks and performances from the TED Conference, where the world's leading thinkers and doers give the talk of their lives in 18 minutes (or less). Look for talks on Technology, Entertainment and Design -- plus science, business, global issues, the arts and more. You're welcome to link to or embed these videos, forward them to others and share these ideas with people you know.

TED's videos may be used for non-commercial purposes under a Creative Commons Li",US,https://yt3.ggpht.com/ytc/AIdro_koIFcCOrvh0KThLNOiazAIDu6hcs8bjkGNwe1f6A_OYm8=s800-c-k-c0x00ffffff-no-rj,2006-12-06T23:27:08Z,@ted,26600000,5265,2948861744
DM6UVe5jsxA,I’ll Probably Lose My Job to AI. Here’s Why That’s OK | Megan J. McArdle | TED,"Artificial intelligence could cost many of us our careers — but that doesn’t mean we should stop its development, says journalist Megan J. McArdle. As she watches AI encroach on her own craft, she shares a fresh take on the 19th-century Luddites, who tried to destroy machines that would upend their trade. Looking back, McArdle reframes today’s fears with a poignant question: If we halt progress to protect the present, what might we be stealing from the future? (Recorded at TED2025 on April 9, 2025)

Join us in person at a TED conference: https://tedtalks.social/events
Become a TED Member to support our mission: https://ted.com/membership
Subscribe to a TED newsletter: https://ted.com/newsletters

Follow TED! 
X: https://www.twitter.com/TEDTalks
Instagram: https://www.instagram.com/ted
Facebook: https://facebook.com/TED
LinkedIn: https://www.linkedin.com/company/ted-conferences
TikTok: https://www.tiktok.com/@tedtoks

The TED Talks channel features talks, performances and original serie",UCAuUUnT6oDeKwE6v1NGQxug,TED,2025-07-15 15:00:22+00:00,2025-07-15 15:00:22,PT10M6S,606,10:06,79539,1700,241,28,en,en,,TEDTalk|TEDTalks|TED Talk|TED Talks|TED|technology|innovation|future|work|ai|society|artificial intelligence,12,https://i.ytimg.com/vi/DM6UVe5jsxA/default.jpg,https://i.ytimg.com/vi/DM6UVe5jsxA/mqdefault.jpg,https://i.ytimg.com/vi/DM6UVe5jsxA/hqdefault.jpg,https://www.youtube.com/watch?v=DM6UVe5jsxA,https://www.youtube.com/embed/DM6UVe5jsxA,"The TED Talks channel features the best talks and performances from the TED Conference, where the world's leading thinkers and doers give the talk of their lives in 18 minutes (or less). Look for talks on Technology, Entertainment and Design -- plus science, business, global issues, the arts and more. You're welcome to link to or embed these videos, forward them to others and share these ideas with people you know.

TED's videos may be used for non-commercial purposes under a Creative Commons Li",US,https://yt3.ggpht.com/ytc/AIdro_koIFcCOrvh0KThLNOiazAIDu6hcs8bjkGNwe1f6A_OYm8=s800-c-k-c0x00ffffff-no-rj,2006-12-06T23:27:08Z,@ted,26600000,5265,2948861744
u0fFIJapsRY,The Razor-Thin Line Between Contagion and Connection | Dan Taberski | TED,"After a mysterious wave of tics and twitches swept through a small-town high school in New York, documentary podcaster Dan Taberski set out to investigate what was really happening. Drawing on extensive research and intimate interviews with the people involved, he explores the roots of mass hysteria — and what it reveals about the line between illness and belonging. What happens when the very thing that makes us sick ... is also what connects us? (Recorded at TED2025 on April 11, 2025)

Join us in person at a TED conference: https://tedtalks.social/events
Become a TED Member to support our mission: https://ted.com/membership
Subscribe to a TED newsletter: https://ted.com/newsletters

Follow TED! 
X: https://www.twitter.com/TEDTalks
Instagram: https://www.instagram.com/ted
Facebook: https://facebook.com/TED
LinkedIn: https://www.linkedin.com/company/ted-conferences
TikTok: https://www.tiktok.com/@tedtoks

The TED Talks channel features talks, performances and original series from the wo",UCAuUUnT6oDeKwE6v1NGQxug,TED,2025-07-14 15:01:35+00:00,2025-07-14 15:01:35,PT12M32S,752,12:32,25084,604,31,22,en,en,,TEDTalk|TEDTalks|TED Talk|TED Talks|TED|culture|psychology|history|storytelling|communication|illness,11,https://i.ytimg.com/vi/u0fFIJapsRY/default.jpg,https://i.ytimg.com/vi/u0fFIJapsRY/mqdefault.jpg,https://i.ytimg.com/vi/u0fFIJapsRY/hqdefault.jpg,https://www.youtube.com/watch?v=u0fFIJapsRY,https://www.youtube.com/embed/u0fFIJapsRY,"The TED Talks channel features the best talks and performances from the TED Conference, where the world's leading thinkers and doers give the talk of their lives in 18 minutes (or less). Look for talks on Technology, Entertainment and Design -- plus science, business, global issues, the arts and more. You're welcome to link to or embed these videos, forward them to others and share these ideas with people you know.

TED's videos may be used for non-commercial purposes under a Creative Commons Li",US,https://yt3.ggpht.com/ytc/AIdro_koIFcCOrvh0KThLNOiazAIDu6hcs8bjkGNwe1f6A_OYm8=s800-c-k-c0x00ffffff-no-rj,2006-12-06T23:27:08Z,@ted,26600000,5265,2948861744
GdVCAcCMqVA,A Spine-Tingling Dance of Light and Shadow | Tony Testa | TED,"Choreographer Tony Testa tap-dances to ""Human Remains,"" a set of rapid-fire vignettes punctuated by blackouts. (This piece is an excerpt from his film and photography series, ""b1: Movement Through Images."") (Recorded at TED2025 on April 8, 2025)

Join us in person at a TED conference: https://tedtalks.social/events
Become a TED Member to support our mission: https://ted.com/membership
Subscribe to a TED newsletter: https://ted.com/newsletters

Follow TED! 
X: https://www.twitter.com/TEDTalks
Instagram: https://www.instagram.com/ted
Facebook: https://facebook.com/TED
LinkedIn: https://www.linkedin.com/company/ted-conferences
TikTok: https://www.tiktok.com/@tedtoks

The TED Talks channel features talks, performances and original series from the world's leading thinkers and doers. Subscribe to our channel for videos on Technology, Entertainment and Design — plus science, business, global issues, the arts and more. Visit https://TED.com to get our entire library of TED Talks, transcripts, ",UCAuUUnT6oDeKwE6v1NGQxug,TED,2025-07-11 15:00:36+00:00,2025-07-11 15:00:36,PT2M38S,158,02:38,24751,326,19,22,en,en,,TEDTalk|TEDTalks|TED Talk|TED Talks|TED|music|performance|dance,8,https://i.ytimg.com/vi/GdVCAcCMqVA/default.jpg,https://i.ytimg.com/vi/GdVCAcCMqVA/mqdefault.jpg,https://i.ytimg.com/vi/GdVCAcCMqVA/hqdefault.jpg,https://www.youtube.com/watch?v=GdVCAcCMqVA,https://www.youtube.com/embed/GdVCAcCMqVA,"The TED Talks channel features the best talks and performances from the TED Conference, where the world's leading thinkers and doers give the talk of their lives in 18 minutes (or less). Look for talks on Technology, Entertainment and Design -- plus science, business, global issues, the arts and more. You're welcome to link to or embed these videos, forward them to others and share these ideas with people you know.

TED's videos may be used for non-commercial purposes under a Creative Commons Li",US,https://yt3.ggpht.com/ytc/AIdro_koIFcCOrvh0KThLNOiazAIDu6hcs8bjkGNwe1f6A_OYm8=s800-c-k-c0x00ffffff-no-rj,2006-12-06T23:27:08Z,@ted,26600000,5265,2948861744
LkKOmzdaoH8,Now that's what I call a built-in drum kit! #TEDTalks,"Viral beatboxer Tom Thum has an orchestra in his mouth, but how does he make all those sounds? Get an up-close-and-personal look as laryngeal surgeon Matthew Broadhurst sticks a camera down Thum's throat while he creates a mind-boggling array of noises. This hilarious, somewhat stomach-churning talk and performance is not for the squeamish! (Contains graphic medical imagery)",UCAuUUnT6oDeKwE6v1NGQxug,TED,2025-07-10 16:00:39+00:00,2025-07-10 16:00:39,PT2M6S,126,02:06,31006,388,10,22,en,en,,TEDTalk|TEDTalks|TED Talk|TED Talks|TED,5,https://i.ytimg.com/vi/LkKOmzdaoH8/default.jpg,https://i.ytimg.com/vi/LkKOmzdaoH8/mqdefault.jpg,https://i.ytimg.com/vi/LkKOmzdaoH8/hqdefault.jpg,https://www.youtube.com/watch?v=LkKOmzdaoH8,https://www.youtube.com/embed/LkKOmzdaoH8,"The TED Talks channel features the best talks and performances from the TED Conference, where the world's leading thinkers and doers give the talk of their lives in 18 minutes (or less). Look for talks on Technology, Entertainment and Design -- plus science, business, global issues, the arts and more. You're welcome to link to or embed these videos, forward them to others and share these ideas with people you know.

TED's videos may be used for non-commercial purposes under a Creative Commons Li",US,https://yt3.ggpht.com/ytc/AIdro_koIFcCOrvh0KThLNOiazAIDu6hcs8bjkGNwe1f6A_OYm8=s800-c-k-c0x00ffffff-no-rj,2006-12-06T23:27:08Z,@ted,26600000,5265,2948861744
rmASLb_Yn5Y,Are We Cooked? How Social Media Shapes Language | Adam Aleksic | TED,"Gen Z slang is rife with new words like ""unalive,"" ""skibidi"" and ""rizz."" Where do these words come from — and how do they get popular so fast? Linguist Adam Aleksic explores how the forces of social media algorithms are reshaping the way people talk and view their very own identities. (Recorded at TEDxPenn on April 6, 2024)

Join us in person at a TED conference: https://tedtalks.social/events
Become a TED Member to support our mission: https://ted.com/membership
Subscribe to a TED newsletter: https://ted.com/newsletters

Follow TED! 
X: https://www.twitter.com/TEDTalks
Instagram: https://www.instagram.com/ted
Facebook: https://facebook.com/TED
LinkedIn: https://www.linkedin.com/company/ted-conferences
TikTok: https://www.tiktok.com/@tedtoks

The TED Talks channel features talks, performances and original series from the world's leading thinkers and doers. Subscribe to our channel for videos on Technology, Entertainment and Design — plus science, business, global issues, the arts and m",UCAuUUnT6oDeKwE6v1NGQxug,TED,2025-07-10 15:01:35+00:00,2025-07-10 15:01:35,PT13M56S,836,13:56,198461,15859,597,22,en,en,,TEDTalk|TEDTalks|TED Talk|TED Talks|TED|culture|technology|media|communication|language|social media|youth|algorithm,13,https://i.ytimg.com/vi/rmASLb_Yn5Y/default.jpg,https://i.ytimg.com/vi/rmASLb_Yn5Y/mqdefault.jpg,https://i.ytimg.com/vi/rmASLb_Yn5Y/hqdefault.jpg,https://www.youtube.com/watch?v=rmASLb_Yn5Y,https://www.youtube.com/embed/rmASLb_Yn5Y,"The TED Talks channel features the best talks and performances from the TED Conference, where the world's leading thinkers and doers give the talk of their lives in 18 minutes (or less). Look for talks on Technology, Entertainment and Design -- plus science, business, global issues, the arts and more. You're welcome to link to or embed these videos, forward them to others and share these ideas with people you know.

TED's videos may be used for non-commercial purposes under a Creative Commons Li",US,https://yt3.ggpht.com/ytc/AIdro_koIFcCOrvh0KThLNOiazAIDu6hcs8bjkGNwe1f6A_OYm8=s800-c-k-c0x00ffffff-no-rj,2006-12-06T23:27:08Z,@ted,26600000,5265,2948861744
UbzsTXDvhAQ,When Is It OK to Be Wrong? (w/ Tenelle Porter) | How to Be a Better Human | TED,"Tenelle Porter’s job is to study humility. Specifically the intellectual kind -- the idea that we might be wrong or mistaken about some of our beliefs. Tenelle talks with How to Be a Better Human host Chris Duffy about why she thinks intellectual humility is so important, how to cultivate it, and why it’s the missing piece in so many conversations these days. Whether it’s in politics, academia or social media, Tenelle argues discovering you are wrong doesn’t have to be a painful realization; rather it can lead to positive discovery.  

This is an episode of TED's How to Be a Better Human podcast. Listen on your favorite podcast app: https://tedtalks.social/4gmAZt3 

For the full text transcript, visit go.ted.com/BHTranscripts 

Join us in person at a TED conference: https://tedtalks.social/events
Become a TED Member to support our mission: https://ted.com/membership
Subscribe to a TED newsletter: https://ted.com/newsletters

Follow TED! 
X: https://www.twitter.com/TEDTalks
Instagram: h",UCAuUUnT6oDeKwE6v1NGQxug,TED,2025-07-09 15:01:02+00:00,2025-07-09 15:01:02,PT24M50S,1490,24:50,16813,376,20,22,en,en,,TEDTalk|TEDTalks|TED Talk|TED Talks|TED|podcast|how to be a better human|TEd podcast,8,https://i.ytimg.com/vi/UbzsTXDvhAQ/default.jpg,https://i.ytimg.com/vi/UbzsTXDvhAQ/mqdefault.jpg,https://i.ytimg.com/vi/UbzsTXDvhAQ/hqdefault.jpg,https://www.youtube.com/watch?v=UbzsTXDvhAQ,https://www.youtube.com/embed/UbzsTXDvhAQ,"The TED Talks channel features the best talks and performances from the TED Conference, where the world's leading thinkers and doers give the talk of their lives in 18 minutes (or less). Look for talks on Technology, Entertainment and Design -- plus science, business, global issues, the arts and more. You're welcome to link to or embed these videos, forward them to others and share these ideas with people you know.

TED's videos may be used for non-commercial purposes under a Creative Commons Li",US,https://yt3.ggpht.com/ytc/AIdro_koIFcCOrvh0KThLNOiazAIDu6hcs8bjkGNwe1f6A_OYm8=s800-c-k-c0x00ffffff-no-rj,2006-12-06T23:27:08Z,@ted,26600000,5265,2948861744
noWh8SSeRCo,Let’s Get Real About Free Speech | Greg Lukianoff | TED,"""Too many people believe in something closer to freedom from speech rather than freedom of speech,"" says attorney Greg Lukianoff. In a timely talk, he warns against the rise of ""mob censorship"" — and reminds us why free speech is the best check on power ever invented. (Recorded at TED2025 on April 9, 2025)

Join us in person at a TED conference: https://tedtalks.social/events
Become a TED Member to support our mission: https://ted.com/membership
Subscribe to a TED newsletter: https://ted.com/newsletters

Follow TED! 
X: https://www.twitter.com/TEDTalks
Instagram: https://www.instagram.com/ted
Facebook: https://facebook.com/TED
LinkedIn: https://www.linkedin.com/company/ted-conferences
TikTok: https://www.tiktok.com/@tedtoks

The TED Talks channel features talks, performances and original series from the world's leading thinkers and doers. Subscribe to our channel for videos on Technology, Entertainment and Design — plus science, business, global issues, the arts and more. Visit https:/",UCAuUUnT6oDeKwE6v1NGQxug,TED,2025-07-08 15:01:33+00:00,2025-07-08 15:01:33,PT12M24S,744,12:24,34372,1116,209,29,en,en,,TEDTalk|TEDTalks|TED Talk|TED Talks|TED|politics|social change|communication|activism|language|society|democracy|protest,13,https://i.ytimg.com/vi/noWh8SSeRCo/default.jpg,https://i.ytimg.com/vi/noWh8SSeRCo/mqdefault.jpg,https://i.ytimg.com/vi/noWh8SSeRCo/hqdefault.jpg,https://www.youtube.com/watch?v=noWh8SSeRCo,https://www.youtube.com/embed/noWh8SSeRCo,"The TED Talks channel features the best talks and performances from the TED Conference, where the world's leading thinkers and doers give the talk of their lives in 18 minutes (or less). Look for talks on Technology, Entertainment and Design -- plus science, business, global issues, the arts and more. You're welcome to link to or embed these videos, forward them to others and share these ideas with people you know.

TED's videos may be used for non-commercial purposes under a Creative Commons Li",US,https://yt3.ggpht.com/ytc/AIdro_koIFcCOrvh0KThLNOiazAIDu6hcs8bjkGNwe1f6A_OYm8=s800-c-k-c0x00ffffff-no-rj,2006-12-06T23:27:08Z,@ted,26600000,5265,2948861744
FvKeHcpps1Y,The Economic Opportunity Hidden in the Climate Transition | Marielle Remillard | TED,"The energy grid of the future demands a massive amount of materials: billions of solar panels, millions of wind turbines and more. Climate strategist Marielle Remillard reveals why there may be critical shortages ahead — and breaks down how this could also be the biggest business opportunity since the Industrial Revolution. (Recorded at TED@BCG on September 12, 2024)

If you love watching TED Talks like this one, become a TED Member to support our mission of spreading ideas: https://ted.com/membership

Follow TED! 
X: https://www.twitter.com/TEDTalks
Instagram: https://www.instagram.com/ted
Facebook: https://facebook.com/TED
LinkedIn: https://www.linkedin.com/company/ted-conferences
TikTok: https://www.tiktok.com/@tedtoks

The TED Talks channel features talks, performances and original series from the world's leading thinkers and doers. Subscribe to our channel for videos on Technology, Entertainment and Design — plus science, business, global issues, the arts and more. Visit https://T",UCAuUUnT6oDeKwE6v1NGQxug,TED,2025-07-07 15:00:34+00:00,2025-07-07 15:00:34,PT12M26S,746,12:26,89194,2275,137,22,en,en,,TEDTalk|TEDTalks|TED Talk|TED Talks|TED,5,https://i.ytimg.com/vi/FvKeHcpps1Y/default.jpg,https://i.ytimg.com/vi/FvKeHcpps1Y/mqdefault.jpg,https://i.ytimg.com/vi/FvKeHcpps1Y/hqdefault.jpg,https://www.youtube.com/watch?v=FvKeHcpps1Y,https://www.youtube.com/embed/FvKeHcpps1Y,"The TED Talks channel features the best talks and performances from the TED Conference, where the world's leading thinkers and doers give the talk of their lives in 18 minutes (or less). Look for talks on Technology, Entertainment and Design -- plus science, business, global issues, the arts and more. You're welcome to link to or embed these videos, forward them to others and share these ideas with people you know.

TED's videos may be used for non-commercial purposes under a Creative Commons Li",US,https://yt3.ggpht.com/ytc/AIdro_koIFcCOrvh0KThLNOiazAIDu6hcs8bjkGNwe1f6A_OYm8=s800-c-k-c0x00ffffff-no-rj,2006-12-06T23:27:08Z,@ted,26600000,5265,2948861744
MeWAG1QH5sg,TED Talks Daily Book Club: Talk to Me | Rich Benjamin | TED,"Rich Benjamin is a cultural critic, anthropologist and author of the new memoir ""Talk to Me: Lessons from a Family Forged by History."" In this interview with ""TED Talks Daily"" podcast host Elise Hu, Benjamin discusses the power of history in shaping generations — and how the intimate search for answers in his own family’s past helped him tell the story of two nations. (This interview is part of the TED Talks Daily Book Club series, recorded live for the TED Membership program. TED Members are invited to attend live recordings and participate in Q&As with authors. To join in on the fun, sign up at go.ted.com/membership.) (March 7, 2025)

If you love watching TED Talks like this one, become a TED Member to support our mission of spreading ideas: https://ted.com/membership

Follow TED! 
X: https://www.twitter.com/TEDTalks
Instagram: https://www.instagram.com/ted
Facebook: https://facebook.com/TED
LinkedIn: https://www.linkedin.com/company/ted-conferences
TikTok: https://www.tiktok.com/@te",UCAuUUnT6oDeKwE6v1NGQxug,TED,2025-07-06 15:00:28+00:00,2025-07-06 15:00:28,PT43M24S,2604,43:24,18061,224,8,25,en,en,,TEDTalk|TEDTalks|TED Talk|TED Talks|TED|politics|haitian history|government coup|ted talks daily|book club|generational trauma|daniel fignolé|sexuality,13,https://i.ytimg.com/vi/MeWAG1QH5sg/default.jpg,https://i.ytimg.com/vi/MeWAG1QH5sg/mqdefault.jpg,https://i.ytimg.com/vi/MeWAG1QH5sg/hqdefault.jpg,https://www.youtube.com/watch?v=MeWAG1QH5sg,https://www.youtube.com/embed/MeWAG1QH5sg,"The TED Talks channel features the best talks and performances from the TED Conference, where the world's leading thinkers and doers give the talk of their lives in 18 minutes (or less). Look for talks on Technology, Entertainment and Design -- plus science, business, global issues, the arts and more. You're welcome to link to or embed these videos, forward them to others and share these ideas with people you know.

TED's videos may be used for non-commercial purposes under a Creative Commons Li",US,https://yt3.ggpht.com/ytc/AIdro_koIFcCOrvh0KThLNOiazAIDu6hcs8bjkGNwe1f6A_OYm8=s800-c-k-c0x00ffffff-no-rj,2006-12-06T23:27:08Z,@ted,26600000,5265,2948861744
Ztx0Bch3h9s,Why Climate Action Is Unstoppable — and “Climate Realism” Is a Myth  | Al Gore | TED,"In this urgent and hard-hitting talk, Nobel Laureate Al Gore thoroughly dismantles the fossil fuel industry’s narrative of ""climate realism,"" contrasting their misleading claims with the remarkable advancements in renewable energy. Drawing on data showing clear signs of progress across the world, Gore makes a powerful case that we already have everything needed to solve the climate crisis — and reminds us of what the most valuable renewable resource actually is. (Recorded at TED Countdown Summit 2025 on June 16, 2025)

Countdown is TED's global initiative to accelerate solutions to the climate crisis. The goal: to build a better future by cutting greenhouse gas emissions in half by 2030, in the race to a zero-carbon world. Get involved at https://countdown.ted.com

Join us in person at a TED conference: https://tedtalks.social/events
Become a TED Member to support our mission: https://ted.com/membership
Subscribe to a TED newsletter: https://ted.com/newsletters

Follow TED! 
X: https:/",UCAuUUnT6oDeKwE6v1NGQxug,TED,2025-07-04 15:01:14+00:00,2025-07-04 15:01:14,PT24M11S,1451,24:11,453857,17822,2672,22,en,en,,TEDTalk|TEDTalks|TED Talk|TED Talks|TED|climate change|environment|science|sustainability|technology|energy|renewable energy|solar energy|data,14,https://i.ytimg.com/vi/Ztx0Bch3h9s/default.jpg,https://i.ytimg.com/vi/Ztx0Bch3h9s/mqdefault.jpg,https://i.ytimg.com/vi/Ztx0Bch3h9s/hqdefault.jpg,https://www.youtube.com/watch?v=Ztx0Bch3h9s,https://www.youtube.com/embed/Ztx0Bch3h9s,"The TED Talks channel features the best talks and performances from the TED Conference, where the world's leading thinkers and doers give the talk of their lives in 18 minutes (or less). Look for talks on Technology, Entertainment and Design -- plus science, business, global issues, the arts and more. You're welcome to link to or embed these videos, forward them to others and share these ideas with people you know.

TED's videos may be used for non-commercial purposes under a Creative Commons Li",US,https://yt3.ggpht.com/ytc/AIdro_koIFcCOrvh0KThLNOiazAIDu6hcs8bjkGNwe1f6A_OYm8=s800-c-k-c0x00ffffff-no-rj,2006-12-06T23:27:08Z,@ted,26600000,5265,2948861744
